City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
136,Saquena,-4.6667,-73.5167,77.23,95,72,2.84,PE,2021-01-14 23:27:10
137,Wanning,18.8003,110.3967,59.7,84,39,5.59,CN,2021-01-14 23:27:10
138,Revelstoke,50.9832,-118.2023,35.6,75,75,3.44,CA,2021-01-14 23:27:11
139,Codrington,-38.2667,141.9667,57.72,59,40,23.53,AU,2021-01-14 23:27:11
140,Datong,40.0936,113.2914,16.5,84,60,7.83,CN,2021-01-14 23:27:11
141,Vostok,46.4856,135.8833,-10.41,89,37,3.8,RU,2021-01-14 23:27:11
142,Harbour Breton,47.4833,-55.7983,32.83,89,100,4.5,CA,2021-01-14 23:27:11
143,Sambava,-14.2667,50.1667,78.53,84,86,2.08,MG,2021-01-14 23:27:11
144,Yar-Sale,66.8333,70.8333,-5.73,88,80,7.67,RU,2021-01-14 23:27:11
145,Mudu,31.252,120.5118,44.01,65,18,4.36,CN,2021-01-14 23:27:11
146,Bengkulu,-3.8004,102.2655,76.64,81,98,3.24,ID,2021-01-14 23:27:12
147,Laguna,38.421,-121.4238,61.0,76,1,1.7,US,2021-01-14 23:27:12
148,Ribeira Grande,38.5167,-28.7,62.6,94,75,19.57,PT,2021-01-14 23:27:12
149,Karratha,-20.7377,116.8463,96.6,28,30,4.16,AU,2021-01-14 23:27:12
150,Smithers,54.7804,-127.1743,32.0,74,90,10.36,CA,2021-01-14 23:27:12
151,Sinnamary,5.3833,-52.95,76.93,87,99,12.3,GF,2021-01-14 23:27:12
152,Dakar,14.6937,-17.4441,66.2,77,0,9.22,SN,2021-01-14 23:27:13
153,Pitea,65.3172,21.4794,-7.6,84,99,1.01,SE,2021-01-14 23:27:13
154,Zhezkazgan,47.8043,67.7144,-4.27,88,0,13.09,KZ,2021-01-14 23:27:13
155,Komsomolskiy,40.4272,71.7189,30.2,74,0,4.61,UZ,2021-01-14 23:27:13
156,Chernenko,44.365,39.3103,37.08,93,100,2.42,RU,2021-01-14 23:27:13
157,Port Alfred,-33.5906,26.891,74.93,88,92,22.73,ZA,2021-01-14 23:27:13
158,Richards Bay,-28.783,32.0377,75.9,81,86,9.48,ZA,2021-01-14 23:27:13
159,Luena,-11.7833,19.9167,61.3,94,99,3.83,AO,2021-01-14 23:27:14
160,Saint-Joseph,-21.3667,55.6167,78.8,78,40,9.15,RE,2021-01-14 23:27:14
161,Hay River,60.8156,-115.7999,6.8,78,78,1.14,CA,2021-01-14 23:27:14
162,Nhulunbuy,-12.2333,136.7667,80.6,89,75,5.75,AU,2021-01-14 23:25:18
163,Chapeco,-27.0964,-52.6183,82.4,57,40,17.27,BR,2021-01-14 23:27:14
164,Fortuna,40.5982,-124.1573,60.01,100,20,10.36,US,2021-01-14 23:27:14
165,Hervey Bay,-25.2986,152.8535,82.4,54,40,5.75,AU,2021-01-14 23:27:14
166,Itarsi,22.6167,77.75,50.13,43,0,5.68,IN,2021-01-14 23:27:14
167,Ancud,-41.8697,-73.8203,51.8,93,90,9.22,CL,2021-01-14 23:27:14
168,Bathsheba,13.2167,-59.5167,78.8,78,20,17.27,BB,2021-01-14 23:27:15
169,Dingle,10.9995,122.6711,75.07,91,23,6.08,PH,2021-01-14 23:27:15
170,Dawson Creek,55.7666,-120.2362,32.0,51,1,4.61,CA,2021-01-14 23:26:21
171,Tuatapere,-46.1333,167.6833,73.0,64,10,3.0,NZ,2021-01-14 23:27:15
172,Chuy,-33.6971,-53.4616,66.94,68,0,11.48,UY,2021-01-14 23:27:15
173,Hofn,64.2539,-15.2082,37.4,77,0,5.88,IS,2021-01-14 23:27:15
174,George Town,5.4112,100.3354,78.01,88,20,2.3,MY,2021-01-14 23:27:15
175,Alice Springs,-23.7,133.8833,87.8,25,0,17.27,AU,2021-01-14 23:23:16
176,Stokmarknes,68.5646,14.9108,36.0,85,100,8.01,NO,2021-01-14 23:27:15
177,Kavaratti,10.5669,72.642,82.38,71,95,6.15,IN,2021-01-14 23:27:15
178,Mazamitla,19.9167,-103.0333,62.78,49,99,3.22,MX,2021-01-14 23:27:15
179,Asyut,27.181,31.1837,51.8,71,0,10.36,EG,2021-01-14 23:27:16
180,Kota Bahru,6.1333,102.2386,75.2,88,20,2.3,MY,2021-01-14 23:27:16
181,Margate,51.3813,1.3862,39.99,67,100,4.0,GB,2021-01-14 23:27:16
182,Sable-Sur-Sarthe,47.8376,-0.3329,46.99,81,40,9.22,FR,2021-01-14 23:27:17
183,Airai,-8.9266,125.4092,66.24,100,92,0.56,TL,2021-01-14 23:27:17
184,Berlevag,70.8578,29.0864,33.8,80,75,13.8,NO,2021-01-14 23:25:26
185,Port Hardy,50.6996,-127.4199,48.2,66,75,31.07,CA,2021-01-14 23:27:17
186,Cradock,-32.1642,25.6192,73.24,65,57,3.0,ZA,2021-01-14 23:27:17
187,Linxia,35.6003,103.2064,19.83,77,8,4.12,CN,2021-01-14 23:27:17
188,Taoudenni,22.6783,-3.9836,57.6,33,37,11.56,ML,2021-01-14 23:27:17
189,Cidreira,-30.1811,-50.2056,71.91,74,88,19.46,BR,2021-01-14 23:27:18
190,Manicore,-5.8092,-61.3003,78.8,89,20,4.61,BR,2021-01-14 23:27:18
191,Sistranda,63.7256,8.834,19.4,93,20,11.5,NO,2021-01-14 23:27:18
192,Khagaria,25.5,86.4833,47.77,67,0,5.97,IN,2021-01-14 23:27:18
193,Cabo San Lucas,22.8909,-109.9124,75.2,27,20,4.61,MX,2021-01-14 23:25:23
194,Jimenez,28.3333,-105.4,66.2,14,20,14.97,MX,2021-01-14 23:27:19
195,Duncan,34.5023,-97.9578,52.0,22,1,17.27,US,2021-01-14 23:27:19
196,Esperance,-33.8667,121.9,59.0,82,40,12.66,AU,2021-01-14 23:27:19
197,Ventspils,57.3894,21.5606,24.8,100,90,8.05,LV,2021-01-14 23:27:19
198,Brandon,27.9378,-82.2859,61.0,55,1,5.37,US,2021-01-14 23:27:19
199,Finschhafen,-6.6024,147.8681,85.1,69,100,12.15,PG,2021-01-14 23:27:19
200,Mwaya,-9.55,33.95,73.85,80,87,2.84,TZ,2021-01-14 23:27:19
201,Hambantota,6.1241,81.1185,76.57,85,100,5.82,LK,2021-01-14 23:27:19
202,Porangatu,-13.4408,-49.1486,74.55,88,100,1.68,BR,2021-01-14 23:23:21
203,Nagua,19.3832,-69.8474,77.0,88,20,9.22,DO,2021-01-14 23:27:19
204,Nome,64.5011,-165.4064,15.8,79,90,3.49,US,2021-01-14 23:27:19
205,Forest Grove,45.5198,-123.1107,55.0,58,1,5.75,US,2021-01-14 23:24:33
206,Inhambane,-23.865,35.3833,79.39,85,0,7.09,MZ,2021-01-14 23:27:20
207,Arlit,18.7369,7.3853,68.76,23,0,6.24,NE,2021-01-14 23:27:20
208,Dimbokro,6.6451,-4.7048,78.46,75,15,6.24,CI,2021-01-14 23:27:20
209,Cururupu,-1.8283,-44.8683,76.48,84,67,4.72,BR,2021-01-14 23:25:01
210,Tymovskoye,50.8456,142.655,-11.7,86,94,0.83,RU,2021-01-14 23:27:20
211,Arzgir,45.3728,44.2206,32.81,92,43,5.93,RU,2021-01-14 23:26:25
212,Diglur,18.55,77.6,65.44,55,0,4.56,IN,2021-01-14 23:27:20
213,Tombouctou,20.0,-3.0,64.45,24,0,15.05,ML,2021-01-14 23:27:20
214,Murray Bridge,-35.1167,139.2667,60.01,63,31,21.3,AU,2021-01-14 23:27:20
215,Alofi,-19.0595,-169.9187,86.0,74,75,10.36,NU,2021-01-14 23:27:21
216,Pevek,69.7008,170.3133,-18.17,89,82,3.33,RU,2021-01-14 23:27:21
217,Faanui,-16.4833,-151.75,81.77,75,14,15.64,PF,2021-01-14 23:27:21
218,Scarborough,54.2797,-0.4044,34.0,93,99,6.33,GB,2021-01-14 23:27:22
219,Sabratah,32.7933,12.4885,54.54,52,0,10.47,LY,2021-01-14 23:27:22
220,Praya,14.9215,-23.5087,71.6,73,75,18.41,CV,2021-01-14 23:27:22
221,Chokurdakh,70.6333,147.9167,-18.62,89,85,8.66,RU,2021-01-14 23:27:22
222,Carahue,-38.7,-73.1667,66.2,55,0,8.05,CL,2021-01-14 23:27:23
223,Izumo,35.3667,132.7667,32.0,100,75,6.91,JP,2021-01-14 23:27:23
224,Bodden Town,19.2833,-81.25,80.6,83,20,5.75,KY,2021-01-14 23:27:23
225,Bandar-E Lengeh,26.5579,54.8807,63.0,57,59,5.28,IR,2021-01-14 23:27:23
226,Vila Franca Do Campo,37.7167,-25.4333,61.0,94,40,11.5,PT,2021-01-14 23:27:23
227,Sangar,63.9242,127.4739,-45.42,75,29,5.84,RU,2021-01-14 23:27:23
228,Katsuura,35.1333,140.3,46.99,76,75,9.22,JP,2021-01-14 23:27:23
229,Altamira,-3.2033,-52.2064,74.07,96,100,2.64,BR,2021-01-14 23:27:23
230,San Andres,12.5847,-81.7006,82.4,74,40,11.5,CO,2021-01-14 23:25:15
231,Baykalsk,51.5058,104.1469,8.83,80,94,4.41,RU,2021-01-14 23:27:24
232,Riosucio,5.4216,-75.7032,77.0,65,20,4.61,CO,2021-01-14 23:27:24
233,Sabang,5.8933,95.3214,81.01,79,92,15.59,ID,2021-01-14 23:27:24
234,Trindade,-16.6494,-49.4889,75.2,78,40,4.61,BR,2021-01-14 23:27:24
235,Urumqi,43.801,87.6005,1.4,85,40,2.73,CN,2021-01-14 23:27:24
236,Celestun,20.8667,-90.4,72.72,73,100,12.53,MX,2021-01-14 23:27:24
237,Portland,45.5234,-122.6762,55.99,47,75,8.05,US,2021-01-14 23:23:15
238,Kamenka,51.3223,42.7678,9.81,96,71,4.34,RU,2021-01-14 23:27:25
239,Rio Grande,-32.035,-52.0986,72.0,71,1,4.0,BR,2021-01-14 23:22:45
240,Kirakira,-10.4544,161.9205,84.94,65,48,7.74,SB,2021-01-14 23:27:25
241,Bonthe,7.5264,-12.505,79.2,85,7,8.28,SL,2021-01-14 23:27:25
242,Labuhan,-6.8844,112.2051,77.13,85,100,9.98,ID,2021-01-14 23:27:25
243,Los Llanos De Aridane,28.6585,-17.9182,64.4,55,75,16.11,ES,2021-01-14 23:27:25
244,Cayenne,4.9333,-52.3333,75.2,100,75,9.22,GF,2021-01-14 23:25:27
245,Baykit,61.67,96.37,-22.77,78,12,4.12,RU,2021-01-14 23:27:26
246,Soderhamn,61.3037,17.0592,7.0,86,45,5.14,SE,2021-01-14 23:27:26
247,Atambua,-9.1061,124.8925,78.13,84,59,1.45,ID,2021-01-14 23:27:26
248,Iqaluit,63.7506,-68.5145,-13.0,77,20,5.75,CA,2021-01-14 23:27:26
249,Tessalit,20.1986,1.0114,63.05,26,0,12.59,ML,2021-01-14 23:27:26
250,Port Lincoln,-34.7333,135.8667,60.3,59,38,19.55,AU,2021-01-14 23:27:26
251,Selikhino,50.3672,137.4996,-6.74,90,100,7.36,RU,2021-01-14 23:27:27
252,Westport,41.1415,-73.3579,41.0,81,40,2.71,US,2021-01-14 23:25:25
253,Lebu,-37.6167,-73.65,59.14,69,80,6.55,CL,2021-01-14 23:27:27
254,Kawalu,-7.3817,108.2082,71.82,85,100,2.46,ID,2021-01-14 23:27:27
255,Grand Gaube,-20.0064,57.6608,75.99,85,46,3.0,MU,2021-01-14 23:27:27
256,Udachnyy,66.4167,112.4,-27.18,82,100,13.29,RU,2021-01-14 23:27:27
257,Epe,6.5841,3.9834,78.48,86,0,5.14,NG,2021-01-14 23:27:27
258,Dovers,12.8833,-61.1833,75.2,94,75,3.44,VC,2021-01-14 23:27:28
259,Tefe,-3.3542,-64.7114,77.0,94,40,3.0,BR,2021-01-14 23:27:28
260,Nikolskoye,59.7035,30.7861,8.01,84,75,4.47,RU,2021-01-14 23:27:28
261,Guerrero Negro,27.9769,-114.0611,76.03,18,0,9.62,MX,2021-01-14 23:26:22
262,Jalu,29.0331,21.5482,52.75,85,0,6.22,LY,2021-01-14 23:27:28
263,Koratla,18.8167,78.7167,63.54,40,0,4.56,IN,2021-01-14 23:27:28
264,Kungurtug,50.5994,97.5228,-14.15,84,100,0.07,RU,2021-01-14 23:27:28
265,Ahipara,-35.1667,173.1667,72.55,58,1,6.11,NZ,2021-01-14 23:25:29
266,Lagoa,39.05,-27.9833,61.95,89,93,22.82,PT,2021-01-14 23:27:29
267,Pangoa,-12.1167,-73.0,73.92,83,91,1.61,PE,2021-01-14 23:24:38
268,Selimpasa,41.0558,28.379,42.8,70,75,10.36,TR,2021-01-14 23:27:29
269,Emba,48.8264,58.1442,16.21,89,100,22.93,KZ,2021-01-14 23:27:29
270,Peniche,39.3558,-9.3811,53.01,80,98,11.01,PT,2021-01-14 23:27:29
271,Dieppe,49.75,1.1667,37.99,89,100,14.47,FR,2021-01-14 23:27:29
272,Tautira,-17.7333,-149.15,87.8,66,40,8.05,PF,2021-01-14 23:27:29
273,Robertsport,6.7533,-11.3686,80.87,82,26,11.86,LR,2021-01-14 23:27:30
274,Farmington,36.7281,-108.2187,46.4,25,1,31.07,US,2021-01-14 23:26:58
275,Havre-Saint-Pierre,50.2334,-63.5986,24.8,100,90,0.92,CA,2021-01-14 23:27:30
276,Kovdor,67.5662,30.4758,0.39,93,100,2.26,RU,2021-01-14 23:27:30
277,Sawtell,-30.3833,153.1,82.99,65,0,12.66,AU,2021-01-14 23:27:30
278,Muros,42.7762,-9.0603,52.0,89,36,4.92,ES,2021-01-14 23:27:30
279,Paamiut,61.994,-49.6678,23.32,90,96,10.42,GL,2021-01-14 23:27:30
280,Havelock,34.8791,-76.9013,46.0,93,1,3.09,US,2021-01-14 23:27:31
281,Booue,-0.0921,11.9385,72.61,90,92,1.66,GA,2021-01-14 23:27:31
282,Jabinyanah,35.035,10.9081,51.8,58,0,5.75,TN,2021-01-14 23:27:31
283,Palmer,42.1584,-72.3287,34.0,100,90,1.32,US,2021-01-14 23:27:31
284,Suruc,36.9761,38.425,41.0,100,75,13.8,TR,2021-01-14 23:27:31
285,Acarau,-2.8856,-40.12,79.05,79,36,13.24,BR,2021-01-14 23:23:47
286,At-Bashi,41.1702,75.8106,16.32,83,9,0.29,KG,2021-01-14 23:27:32
287,Ketchikan,55.3422,-131.6461,41.0,93,90,19.57,US,2021-01-14 23:27:32
288,Sikonge,-5.6333,32.7667,64.69,94,100,3.49,TZ,2021-01-14 23:27:32
289,Hobyo,5.3505,48.5268,75.92,80,15,18.41,SO,2021-01-14 23:27:32
290,Egvekinot,66.3167,-179.1667,-6.3,92,99,7.78,RU,2021-01-14 23:27:32
291,Choya,52.0108,86.5467,-12.91,86,29,2.53,RU,2021-01-14 23:27:32
292,Sahuaripa,29.05,-109.2333,79.36,15,0,3.0,MX,2021-01-14 23:27:32
293,Thompson,55.7435,-97.8558,26.6,93,90,12.66,CA,2021-01-14 23:25:33
294,Shingu,33.7333,135.9833,42.8,70,20,2.3,JP,2021-01-14 23:27:32
295,Kholm,59.2667,32.85,-3.1,89,100,6.85,RU,2021-01-14 23:27:33
296,Vanimo,-2.6741,141.3028,79.25,82,100,5.84,PG,2021-01-14 23:27:33
297,Ampanihy,-24.7,44.75,73.36,92,8,5.68,MG,2021-01-14 23:27:33
298,Auki,-8.7676,160.7034,84.24,67,70,2.8,SB,2021-01-14 23:27:33
299,Touros,-5.1989,-35.4608,80.6,74,20,11.5,BR,2021-01-14 23:27:33
300,Hispania,5.7993,-75.9072,66.2,82,20,6.91,CO,2021-01-14 23:27:33
301,Miragoane,18.4423,-73.0876,79.12,75,59,4.59,HT,2021-01-14 23:27:33
302,Beringovskiy,63.05,179.3167,-16.04,87,22,8.48,RU,2021-01-14 23:27:34
303,Taksimo,56.3444,114.8794,-23.73,79,100,0.74,RU,2021-01-14 23:27:34
304,Clyde River,70.4692,-68.5914,-13.0,84,1,5.75,CA,2021-01-14 23:27:34
305,Eidsvag,62.7767,8.0668,24.8,86,90,6.91,NO,2021-01-14 23:27:34
306,Gazojak,41.1875,61.4036,41.02,65,0,15.68,TM,2021-01-14 23:27:34
307,Kenai,60.5544,-151.2583,33.01,64,75,25.32,US,2021-01-14 23:24:20
308,Asau,46.4333,26.4,25.0,93,90,2.3,RO,2021-01-14 23:27:34
309,Bulawayo,-20.15,28.5833,65.86,93,100,10.89,ZW,2021-01-14 23:27:34
310,Santa Isabel Do Rio Negro,-0.4139,-65.0192,78.24,82,98,1.68,BR,2021-01-14 23:27:34
311,Nurota,40.5614,65.6886,39.2,60,0,9.22,UZ,2021-01-14 23:27:35
312,Vardo,70.3705,31.1107,26.6,86,40,11.5,NO,2021-01-14 23:27:35
313,Makat,47.6469,53.3463,34.7,86,100,22.32,KZ,2021-01-14 23:27:35
314,Babstovo,48.1167,132.4833,-5.76,84,72,2.95,RU,2021-01-14 23:27:35
315,Cap-Aux-Meules,47.3821,-61.8597,30.2,93,100,8.93,CA,2021-01-14 23:27:35
316,Valreas,44.3837,4.9908,44.01,81,75,5.75,FR,2021-01-14 23:27:35
317,Tall Kayf,37.0833,41.0667,46.67,88,100,10.98,TR,2021-01-14 23:27:35
318,Akyab,20.15,92.9,62.38,71,2,7.36,MM,2021-01-14 23:27:36
319,San Quintin,30.4833,-115.95,69.89,33,0,6.87,MX,2021-01-14 23:27:36
320,Elizabethtown,37.694,-85.8591,48.2,57,1,6.91,US,2021-01-14 23:23:27
321,Filadelfia,39.9523,-75.1638,44.6,57,75,2.77,US,2021-01-14 23:23:37
322,Vila Velha,-20.3297,-40.2925,78.8,78,20,5.75,BR,2021-01-14 23:27:36
323,Balykshi,47.0667,51.8667,35.6,60,40,11.18,KZ,2021-01-14 23:27:36
324,Puerto Escondido,15.85,-97.0667,80.6,69,40,4.61,MX,2021-01-14 23:27:36
325,Ilulissat,69.2167,-51.1,19.4,86,90,5.75,GL,2021-01-14 23:27:36
326,Smolenka,52.1352,113.4974,-9.4,64,1,13.42,RU,2021-01-14 23:27:37
327,Sao Filipe,14.8961,-24.4956,73.81,67,100,13.24,CV,2021-01-14 23:27:37
328,Sorland,67.667,12.6934,39.15,72,100,11.23,NO,2021-01-14 23:27:37
329,Takoradi,4.8845,-1.7554,79.07,85,54,9.19,GH,2021-01-14 23:27:37
330,Mutsu,41.2894,141.2169,30.99,86,40,4.61,JP,2021-01-14 23:27:37
331,Kulhudhuffushi,6.6221,73.07,80.91,77,53,6.58,MV,2021-01-14 23:27:37
332,Gbongan,7.4667,4.35,73.63,89,0,1.83,NG,2021-01-14 23:27:37
333,Mezhdurechensk,53.6942,88.0603,-10.21,88,100,2.3,RU,2021-01-14 23:27:38
334,College,64.8569,-147.8028,-4.0,77,75,4.61,US,2021-01-14 23:27:38
335,Vilhena,-12.7406,-60.1458,77.0,94,20,2.3,BR,2021-01-14 23:27:38
336,Roma,43.2128,-75.4557,35.6,75,90,0.67,US,2021-01-14 23:27:38
337,Dauphin,51.1494,-100.0502,27.1,96,100,14.97,CA,2021-01-14 23:27:39
338,Kharan,28.5833,65.4167,43.52,47,0,2.24,PK,2021-01-14 23:27:39
339,Rudbar,30.15,62.6,44.08,44,0,2.13,AF,2021-01-14 23:27:39
340,Haines Junction,60.7522,-137.5108,14.0,92,100,1.14,CA,2021-01-14 23:27:39
341,Gberia Fotombu,9.8833,-11.1667,72.14,20,0,2.57,SL,2021-01-14 23:27:39
342,Kenora,49.8167,-94.4337,30.2,93,90,4.61,CA,2021-01-14 23:27:39
343,Northam,51.0333,-4.2167,46.0,87,1,11.01,GB,2021-01-14 23:27:39
344,Pauini,-7.7136,-66.9764,73.22,98,100,0.96,BR,2021-01-14 23:27:39
345,Kushmurun,52.4503,64.6311,-2.56,88,97,8.99,KZ,2021-01-14 23:27:40
346,Saint-Augustin,51.226,-58.6502,26.17,96,99,4.34,CA,2021-01-14 23:27:40
347,Saint-Pierre,-21.3393,55.4781,78.8,78,40,6.2,RE,2021-01-14 23:27:40
348,Tayoltita,24.0833,-105.9333,73.99,20,71,4.56,MX,2021-01-14 23:27:40
349,Voh,-20.9667,164.7,80.74,87,100,0.87,NC,2021-01-14 23:27:40
350,Qasigiannguit,68.8193,-51.1922,19.4,86,90,5.75,GL,2021-01-14 23:27:40
351,Kavieng,-2.5744,150.7967,83.75,72,100,8.21,PG,2021-01-14 23:27:40
352,Puerto Madryn,-42.7692,-65.0385,72.45,54,97,24.63,AR,2021-01-14 23:27:41
353,Mount Isa,-20.7333,139.5,89.6,31,33,8.05,AU,2021-01-14 23:25:04
354,Vagay,57.9375,69.0217,-15.14,86,72,5.37,RU,2021-01-14 23:27:41
355,Rio Branco,-9.9747,-67.81,78.8,94,75,2.3,BR,2021-01-14 23:27:41
356,Otradnoye,59.7775,30.8181,8.01,84,75,4.47,RU,2021-01-14 23:27:42
357,Mundo Nuevo,18.7,-95.5,72.28,85,100,8.75,MX,2021-01-14 23:27:42
358,Pangnirtung,66.1451,-65.7125,-11.2,77,1,3.44,CA,2021-01-14 23:27:42
359,Nkan,0.3833,9.7833,78.8,89,20,2.98,GA,2021-01-14 23:27:42
360,Cap Malheureux,-19.9842,57.6142,75.99,85,32,3.0,MU,2021-01-14 23:27:42
361,Leh,34.1667,77.5833,11.48,38,99,0.76,IN,2021-01-14 23:27:42
362,Ambilobe,-13.2,49.05,76.28,93,68,0.72,MG,2021-01-14 23:27:42
363,Maarianhamina,60.0973,19.9348,12.2,85,95,8.05,AX,2021-01-14 23:27:42
364,Melfort,52.8667,-104.6177,21.2,79,100,14.97,CA,2021-01-14 23:27:42
365,Manga,11.6636,-1.0731,71.51,19,0,8.5,BF,2021-01-14 23:27:43
366,Vestmannaeyjar,63.4427,-20.2734,43.9,71,96,16.2,IS,2021-01-14 23:27:43
367,Biskamzha,53.4497,89.5272,-16.33,84,96,3.76,RU,2021-01-14 23:27:43
368,Sweetwater,25.7634,-80.3731,68.0,64,90,5.75,US,2021-01-14 23:27:43
369,Edd,13.9297,41.6925,75.87,43,0,13.44,ER,2021-01-14 23:27:43
370,Sobolevo,54.4299,31.8996,-2.52,92,99,5.08,RU,2021-01-14 23:27:44
371,Inirida,3.8653,-67.9239,77.13,88,52,3.36,CO,2021-01-14 23:27:44
372,Oranjemund,-28.55,16.4333,65.03,87,41,7.47,NA,2021-01-14 23:27:44
373,Coquimbo,-29.9533,-71.3436,62.6,72,0,11.5,CL,2021-01-14 23:27:44
374,Manoel Urbano,-8.8389,-69.2597,74.43,96,91,1.12,BR,2021-01-14 23:27:44
375,Iwanai,42.9744,140.5089,23.18,88,99,7.78,JP,2021-01-14 23:27:44
376,Nabire,-3.3667,135.4833,79.77,82,100,2.24,ID,2021-01-14 23:25:06
377,Van Buren,35.4368,-94.3483,53.6,30,20,17.27,US,2021-01-14 23:27:44
378,Harer,9.3094,42.1258,53.83,54,14,0.76,ET,2021-01-14 23:27:44
379,Todos Santos,23.45,-110.2167,72.0,63,0,4.0,MX,2021-01-14 23:27:44
380,Menongue,-14.6585,17.691,64.24,87,100,4.65,AO,2021-01-14 23:27:45
381,Grindavik,63.8424,-22.4338,35.6,87,20,13.8,IS,2021-01-14 23:25:27
382,Jumla,29.2747,82.1838,43.93,34,3,2.98,NP,2021-01-14 23:27:45
383,Tayzhina,53.6679,87.4362,-13.81,89,100,3.33,RU,2021-01-14 23:27:45
384,Kieta,-6.2167,155.6333,84.85,62,89,2.91,PG,2021-01-14 23:27:45
385,Usinsk,65.9939,57.5281,-17.14,86,100,5.95,RU,2021-01-14 23:23:26
386,Sanger,36.708,-119.556,66.2,48,1,5.75,US,2021-01-14 23:27:45
387,Ariquemes,-9.9133,-63.0408,74.86,97,100,2.46,BR,2021-01-14 23:27:46
388,Buala,-8.145,159.5921,85.21,68,71,6.85,SB,2021-01-14 23:27:46
389,Morwell,-38.2333,146.4,64.0,54,54,5.99,AU,2021-01-14 23:27:46
390,Inta,66.0317,60.1659,-14.8,86,100,2.75,RU,2021-01-14 23:27:46
391,Storsteinnes,69.2408,19.2344,33.8,93,90,5.75,NO,2021-01-14 23:27:46
392,Steamboat Springs,40.485,-106.8317,26.6,39,1,19.57,US,2021-01-14 23:26:46
393,Veraval,20.9,70.3667,68.04,40,1,9.73,IN,2021-01-14 23:27:46
394,San Buenaventura,27.0833,-101.5333,78.8,13,1,9.22,MX,2021-01-14 23:27:46
395,Constitucion,-35.3333,-72.4167,62.19,52,11,17.16,CL,2021-01-14 23:27:46
396,Hunfeld,50.6797,9.7673,30.99,91,50,4.45,DE,2021-01-14 23:27:46
397,Kudahuvadhoo,2.6708,72.8944,81.28,77,88,11.23,MV,2021-01-14 23:27:47
398,Anqiu,36.4342,119.1925,31.42,90,68,12.77,CN,2021-01-14 23:27:47
399,Mareeba,-17.0,145.4333,84.99,76,100,8.01,AU,2021-01-14 23:27:47
400,Hammerfest,70.6634,23.6821,33.8,86,75,9.22,NO,2021-01-14 23:24:30
401,Campoverde,-8.4753,-74.8058,87.8,58,20,6.91,PE,2021-01-14 23:27:47
402,Sorong,-0.8833,131.25,80.91,79,100,2.48,ID,2021-01-14 23:25:57
403,Andenes,69.3143,16.1194,37.4,81,75,16.11,NO,2021-01-14 23:27:47
404,Duluth,46.7833,-92.1066,34.0,86,75,19.57,US,2021-01-14 23:27:47
