City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
119,Hirara,24.8,125.2833,57.2,71,40,3.44,JP,2021-01-13 00:00:44
120,Norman Wells,65.282,-126.8329,-11.2,77,40,4.61,CA,2021-01-13 00:00:44
121,Talnakh,69.4865,88.3972,-8.28,89,100,10.69,RU,2021-01-13 00:00:44
122,Isangel,-19.55,169.2667,85.71,68,77,3.53,VU,2021-01-13 00:00:44
123,Port-Gentil,-0.7193,8.7815,80.6,89,40,6.91,GA,2021-01-13 00:00:45
124,Broken Hill,-31.95,141.4333,91.4,19,2,14.97,AU,2021-01-12 23:58:12
125,Bawku,11.0616,-0.2417,74.25,18,0,7.94,GH,2021-01-13 00:00:45
126,Ust-Ilimsk,58.0006,102.6619,-19.7,86,100,4.23,RU,2021-01-13 00:00:45
127,Kruisfontein,-34.0033,24.7314,71.01,86,100,3.0,ZA,2021-01-13 00:00:45
128,Cherskiy,68.75,161.3,-30.3,80,0,2.66,RU,2021-01-13 00:00:46
129,Manaus,-3.1019,-60.025,78.8,89,75,2.3,BR,2021-01-12 23:58:29
130,Palmer,42.1584,-72.3287,33.8,64,90,4.61,US,2021-01-13 00:00:46
131,Nelson Bay,-32.7167,152.15,81.0,50,20,9.22,AU,2021-01-12 23:58:27
132,Constitucion,-35.3333,-72.4167,58.73,60,4,15.12,CL,2021-01-13 00:00:47
133,Lujiang,31.2581,117.2817,39.0,60,0,13.42,CN,2021-01-13 00:00:47
134,Bluefields,12.0137,-83.7635,80.6,89,40,9.22,NI,2021-01-13 00:00:47
135,Arraial Do Cabo,-22.9661,-42.0278,76.48,85,62,23.2,BR,2021-01-13 00:00:47
136,Dedza,-14.3779,34.3332,59.77,100,100,1.28,MW,2021-01-13 00:00:48
137,Saint-Louis,16.3333,-15.0,71.6,46,0,2.3,SN,2021-01-13 00:00:48
138,Jishu,44.3167,126.8,1.17,94,93,6.85,CN,2021-01-13 00:00:48
139,Castro,-24.7911,-50.0119,69.75,87,34,4.16,BR,2021-01-13 00:00:45
140,Falmouth,50.1544,-5.0711,48.2,100,75,19.57,GB,2021-01-13 00:00:48
141,Atuona,-9.8,-139.0333,77.83,79,80,15.14,PF,2021-01-13 00:00:48
142,Conway,35.0887,-92.4421,44.6,65,1,4.61,US,2021-01-13 00:00:49
143,Puri,19.8,85.85,73.4,94,40,4.18,IN,2021-01-13 00:00:49
144,Carnarvon,-24.8667,113.6333,77.0,73,0,18.41,AU,2021-01-13 00:00:49
145,Imeni Poliny Osipenko,52.4201,136.4853,-18.45,86,99,5.77,RU,2021-01-13 00:00:49
146,East London,-33.0153,27.9116,73.44,88,97,8.75,ZA,2021-01-13 00:00:49
147,Namibe,-15.1961,12.1522,71.53,77,100,6.44,AO,2021-01-13 00:00:50
148,Batagay,67.6333,134.6333,-43.73,71,4,0.85,RU,2021-01-13 00:00:50
149,Torbay,47.6666,-52.7314,30.99,93,90,6.91,CA,2021-01-13 00:00:50
150,Leningradskiy,69.3833,178.4167,-17.37,87,100,18.28,RU,2021-01-13 00:00:50
151,Chernyshevskiy,63.0128,112.4714,-29.2,85,100,6.71,RU,2021-01-13 00:00:50
152,Trairi,-3.2778,-39.2689,78.71,79,90,8.34,BR,2021-01-13 00:00:51
153,Longyearbyen,78.2186,15.6401,26.6,68,75,13.8,SJ,2021-01-13 00:00:51
154,Tucumcari,35.1717,-103.725,44.6,57,1,4.61,US,2021-01-13 00:00:51
155,Goderich,43.7501,-81.7165,32.0,86,100,3.44,CA,2021-01-13 00:00:51
156,Newport,51.5877,-2.9984,44.01,94,80,1.52,GB,2021-01-13 00:00:51
157,Barrow,71.2906,-156.7887,-2.2,78,20,26.46,US,2021-01-13 00:00:51
158,Lavrentiya,65.5833,-171.0,-8.1,87,73,8.9,RU,2021-01-13 00:00:52
159,Port Blair,11.6667,92.75,77.88,75,56,11.25,IN,2021-01-13 00:00:52
160,Akdepe,42.0551,59.3788,24.8,93,0,6.91,TM,2021-01-13 00:00:52
161,San Quintin,30.4833,-115.95,64.9,35,0,9.31,MX,2021-01-13 00:00:52
162,Asfi,32.2994,-9.2372,51.55,75,0,14.52,MA,2021-01-13 00:00:53
163,Tautira,-17.7333,-149.15,84.2,61,75,5.75,PF,2021-01-13 00:00:53
164,Grand Gaube,-20.0064,57.6608,79.0,84,80,8.99,MU,2021-01-13 00:00:53
165,Severo-Kurilsk,50.6789,156.125,19.53,89,89,6.44,RU,2021-01-13 00:00:53
166,Kaitangata,-46.2817,169.8464,66.0,74,17,11.99,NZ,2021-01-13 00:00:53
167,Vila Velha,-20.3297,-40.2925,79.0,78,75,8.05,BR,2021-01-12 23:59:31
168,Brindisi,40.5833,17.6667,45.0,75,35,9.22,IT,2021-01-12 23:57:39
169,Morant Bay,17.8815,-76.4093,80.6,69,20,21.85,JM,2021-01-13 00:00:54
170,Onega,63.9061,38.1404,-13.41,87,0,6.58,RU,2021-01-13 00:00:54
171,Selty,57.3132,52.1345,-12.39,90,87,3.11,RU,2021-01-13 00:00:54
172,Tiksi,71.6872,128.8694,-37.44,81,77,6.53,RU,2021-01-13 00:00:55
173,Port Macquarie,-31.4333,152.9167,84.0,43,0,4.0,AU,2021-01-13 00:00:55
174,Buraydah,26.326,43.975,42.8,100,0,0.51,SA,2021-01-13 00:00:17
175,Boulder City,35.9786,-114.8325,53.6,19,1,3.44,US,2021-01-13 00:00:55
176,Strezhevoy,60.7333,77.5889,-5.8,77,82,4.47,RU,2021-01-13 00:00:56
177,Berekum,7.4534,-2.584,75.0,77,6,4.9,GH,2021-01-13 00:00:56
178,Nefteyugansk,61.0998,72.6035,-2.2,84,75,8.95,RU,2021-01-13 00:00:56
179,Chuy,-33.6971,-53.4616,61.66,68,94,8.48,UY,2021-01-13 00:00:56
